,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,,
2841,2018-10-16,4964.214588,25000,4832.222641,10393.26084,4964.214588,4964.214588,2465.642957,2465.642957,2465.642957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,2072.525099,2072.525099,2072.525099,0,0,0,7429.857545,6168,79.5418686
2842,2018-10-17,4964.654294,25000,4455.329049,9347.6608,4964.654294,4964.654294,1937.132846,1937.132846,1937.132846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,2151.472388,2151.472388,2151.472388,0,0,0,6901.787139,5104,64.77689774
2843,2018-10-18,4965.094,25000,4201.864957,9134.401871,4965.094,4965.094,1790.225669,1790.225669,1790.225669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,2236.079813,2236.079813,2236.079813,0,0,0,6755.319669,6039,88.138439
2844,2018-10-19,4965.533705,25000,4708.730218,9978.336165,4965.533705,4965.533705,2318.715185,2318.715185,2318.715185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619281,-6.624619281,-6.624619281,2325.339804,2325.339804,2325.339804,0,0,0,7284.24889,7610,95.71943351
2845,2018-10-20,4965.973411,25000,7445.617878,12604.78941,4965.973411,4965.973411,4962.750913,4962.750913,4962.750913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,2418.01101,2418.01101,2418.01101,0,0,0,9928.724324,15104,65.73572778
2846,2018-10-21,4966.413117,25000,6169.781319,11350.57402,4966.413117,4966.413117,3783.011187,3783.011187,3783.011187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,2512.643732,2512.643732,2512.643732,0,0,0,8749.424304,13074,66.92232143
2847,2018-10-22,4966.852823,25000,1420.753614,6638.92112,4966.852823,4966.852823,-933.7957463,-933.7957463,-933.7957463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,2607.611164,2607.611164,2607.611164,0,0,0,4033.057076,0,#DIV/0!
2848,2018-10-23,4967.292528,25000,5452.460106,10655.09494,4967.292528,4967.292528,3094.263483,3094.263483,3094.263483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,2701.145625,2701.145625,2701.145625,0,0,0,8061.556011,6514,76.24261573
2849,2018-10-24,4967.732234,25000,4942.65618,9959.453576,4967.732234,4967.732234,2577.039353,2577.039353,2577.039353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,2791.378895,2791.378895,2791.378895,0,0,0,7544.771587,7768,97.12630776
2850,2018-10-25,4968.17194,25000,4897.839503,10020.44245,4968.17194,4968.17194,2430.531459,2430.531459,2430.531459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,2876.385602,2876.385602,2876.385602,0,0,0,7398.703399,8868,83.43147721
2851,2018-10-26,4968.611646,25000,5550.640688,10600.47034,4968.611646,4968.611646,2947.603945,2947.603945,2947.603945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619284,-6.624619284,-6.624619284,2954.228564,2954.228564,2954.228564,0,0,0,7916.21559,4832,36.17103497
2852,2018-10-27,4969.051351,25000,7951.147103,13302.79494,4969.051351,4969.051351,5567.744821,5567.744821,5567.744821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,3023.004918,3023.004918,3023.004918,0,0,0,10536.79617,14570,72.31843632
2853,2018-10-28,4969.491057,25000,6796.541416,11960.29278,4969.491057,4969.491057,4351.25932,4351.25932,4351.25932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,3080.891866,3080.891866,3080.891866,0,0,0,9320.750378,8477,90.04659222
2854,2018-10-29,4969.930763,25000,1968.607157,7259.645478,4969.930763,4969.930763,-415.2160645,-415.2160645,-415.2160645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,3126.190846,3126.190846,3126.190846,0,0,0,4554.714698,0,#DIV/0!
2855,2018-10-30,4970.370469,25000,5924.668523,10923.85681,4970.370469,4970.370469,3550.486884,3550.486884,3550.486884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,3157.369026,3157.369026,3157.369026,0,0,0,8520.857352,8313,97.49961082
2856,2018-10-31,4970.810174,25000,5514.192745,10460.39348,4970.810174,4970.810174,2958.757502,2958.757502,2958.757502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,3173.097045,3173.097045,3173.097045,0,0,0,7929.567677,10293,77.03845018
2857,2018-11-01,4971.24988,25000,5173.849248,10525.43394,4971.24988,4971.24988,2726.42791,2726.42791,2726.42791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,3172.282053,3172.282053,3172.282053,0,0,0,7697.67779,7600,98.71476592
2858,2018-11-02,4971.689586,25000,5558.657215,10693.34481,4971.689586,4971.689586,3147.470605,3147.470605,3147.470605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619287,-6.624619287,-6.624619287,3154.095225,3154.095225,3154.095225,0,0,0,8119.160191,9138,88.85051643
2859,2018-11-03,4972.129292,25000,8106.215765,13447.14342,4972.129292,4972.129292,5662.732949,5662.732949,5662.732949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,3117.993046,3117.993046,3117.993046,0,0,0,10634.86224,16556,64.23569848
2860,2018-11-04,4972.568998,25000,6656.164009,11929.16771,4972.568998,4972.568998,4334.099336,4334.099336,4334.099336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,3063.731881,3063.731881,3063.731881,0,0,0,9306.668334,12234,76.07216228
2861,2018-11-05,4973.008703,25000,1849.419602,7030.025399,4973.008703,4973.008703,-550.0314573,-550.0314573,-550.0314573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,2991.375453,2991.375453,2991.375453,0,0,0,4422.977246,0,#DIV/0!
2862,2018-11-06,4973.448409,25000,5688.659431,10785.74263,4973.448409,4973.448409,3294.412951,3294.412951,3294.412951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,2901.295093,2901.295093,2901.295093,0,0,0,8267.86136,7820,94.27287263
2863,2018-11-07,4973.888115,25000,5003.72261,10208.47171,4973.888115,4973.888115,2579.823253,2579.823253,2579.823253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,2794.162796,2794.162796,2794.162796,0,0,0,7553.711368,4941,47.12181
2864,2018-11-08,4974.327821,25000,4482.752925,9785.452786,4974.327821,4974.327821,2225.083145,2225.083145,2225.083145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,2670.937288,2670.937288,2670.937288,0,0,0,7199.410965,2555,-81.7773372
2865,2018-11-09,4974.767526,25000,4717.112719,10080.50103,4974.767526,4974.767526,2526.218899,2526.218899,2526.218899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619283,-6.624619283,-6.624619283,2532.843518,2532.843518,2532.843518,0,0,0,7500.986425,7617,98.4769125
2866,2018-11-10,4975.207232,25000,7111.438913,12526.43578,4975.207232,4975.207232,4926.086027,4926.086027,4926.086027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,2381.346125,2381.346125,2381.346125,0,0,0,9901.293259,13221,74.8906532
2867,2018-11-11,4975.646938,25000,5741.483415,11196.27738,4975.646938,4975.646938,3488.485066,3488.485066,3488.485066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,2218.117611,2218.117611,2218.117611,0,0,0,8464.132004,8822,95.94345957
2868,2018-11-12,4976.086644,25000,828.5499717,6062.981783,4976.086644,4976.086644,-1496.404848,-1496.404848,-1496.404848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,2045.002062,2045.002062,2045.002062,0,0,0,3479.681795,0,#DIV/0!
2869,2018-11-13,4976.526349,25000,4780.332126,9810.281098,4976.526349,4976.526349,2257.093219,2257.093219,2257.093219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,1863.975361,1863.975361,1863.975361,0,0,0,7233.619568,6865,94.63045057
2870,2018-11-14,4976.966055,25000,4070.727811,9061.838405,4976.966055,4976.966055,1462.763403,1462.763403,1462.763403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,1677.102945,1677.102945,1677.102945,0,0,0,6439.729458,5430,81.40461404
2871,2018-11-15,4977.405761,25000,3462.46418,8504.139111,4977.405761,4977.405761,1040.642036,1040.642036,1040.642036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,1486.49618,1486.49618,1486.49618,0,0,0,6018.047797,5441,89.39445327
2872,2018-11-16,4977.845467,25000,3683.974494,8803.311041,4977.845467,4977.845467,1287.643842,1287.643842,1287.643842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619279,-6.624619279,-6.624619279,1294.268461,1294.268461,1294.268461,0,0,0,6265.489308,5322,82.27190326
2873,2018-11-17,4978.285173,25000,5923.734505,11265.73235,4978.285173,4978.285173,3647.232048,3647.232048,3647.232048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,1102.492145,1102.492145,1102.492145,0,0,0,8625.517221,12030,71.70006002
2874,2018-11-18,4978.724878,25000,4766.114161,9811.262749,4978.724878,4978.724878,2183.524831,2183.524831,2183.524831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,913.1573761,913.1573761,913.1573761,0,0,0,7162.249709,8656,82.74318056
2875,2018-11-19,4979.164584,25000,-377.5006578,4723.978308,4979.164584,4979.164584,-2813.273117,-2813.273117,-2813.273117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,728.1337929,728.1337929,728.1337929,0,0,0,2165.891467,0,#DIV/0!
2876,2018-11-20,4979.60429,25000,3359.386307,8613.075869,4979.60429,4979.60429,942.2538969,942.2538969,942.2538969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,549.1360388,549.1360388,549.1360388,0,0,0,5921.858187,5103,83.9533963
2877,2018-11-21,4980.043996,25000,2494.617807,7902.413763,4980.043996,4980.043996,163.3543091,163.3543091,163.3543091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,377.6938516,377.6938516,377.6938516,0,0,0,5143.398305,3167,37.59399101
2878,2018-11-22,4980.483701,25000,2140.291537,7434.731884,4980.483701,4980.483701,-230.7267466,-230.7267466,-230.7267466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,215.1273969,215.1273969,215.1273969,0,0,0,4749.756955,4015,81.69970225
2879,2018-11-23,4980.923407,25000,2391.174201,7725.061081,4980.923407,4980.923407,55.903729,55.903729,55.903729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619281,-6.624619281,-6.624619281,62.52834828,62.52834828,62.52834828,0,0,0,5036.827136,4185,79.64570762
2880,2018-11-24,4981.363113,25000,4891.516532,10146.01036,4981.363113,4981.363113,2465.486961,2465.486961,2465.486961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-79.25294218,-79.25294218,-79.25294218,0,0,0,7446.850073,6237,80.60205109
2881,2018-11-25,4981.802819,25000,3540.714401,8665.979784,4981.802819,4981.802819,1060.753446,1060.753446,1060.753446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-209.6140082,-209.6140082,-209.6140082,0,0,0,6042.556265,6819,88.61352493
2882,2018-11-26,4982.242524,25000,-1598.953767,3806.769081,4982.242524,4982.242524,-3869.607476,-3869.607476,-3869.607476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-328.2005659,-328.2005659,-328.2005659,0,0,0,1112.635048,0,#DIV/0!
2883,2018-11-27,4982.68223,25000,2395.746087,7529.949582,4982.68223,4982.68223,-41.78284967,-41.78284967,-41.78284967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-434.9007077,-434.9007077,-434.9007077,0,0,0,4940.89938,3637,64.14904095
2884,2018-11-28,4983.121936,25000,1634.193799,6779.029257,4983.121936,4983.121936,-744.1728635,-744.1728635,-744.1728635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-529.8333209,-529.8333209,-529.8333209,0,0,0,4238.949072,5162,82.11834701
2885,2018-11-29,4983.561642,25000,1480.996027,6621.775054,4983.561642,4983.561642,-1059.18535,-1059.18535,-1059.18535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-613.3312069,-613.3312069,-613.3312069,0,0,0,3924.376291,3457,86.48029241
2886,2018-11-30,4984.001347,25000,1625.062499,6980.622694,4984.001347,4984.001347,-692.5441307,-692.5441307,-692.5441307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619291,-6.624619291,-6.624619291,-685.9195114,-685.9195114,-685.9195114,0,0,0,4291.457217,3337,71.39774598
2887,2018-12-01,4984.441053,25000,4211.803068,9363.035948,4984.441053,4984.441053,1796.449712,1796.449712,1796.449712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-748.2901912,-748.2901912,-748.2901912,0,0,0,6780.890765,7758,87.40514005
2888,2018-12-02,4984.880759,25000,3036.226382,7981.812247,4984.880759,4984.880759,469.0941212,469.0941212,469.0941212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-801.2733335,-801.2733335,-801.2733335,0,0,0,5453.97488,5348,98.01842034
2889,2018-12-03,4985.320465,25000,-2101.213956,3146.459343,4985.320465,4985.320465,-4387.213124,-4387.213124,-4387.213124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-845.8062141,-845.8062141,-845.8062141,0,0,0,598.1073405,0,#DIV/0!
2890,2018-12-04,4985.760171,25000,1846.070913,7173.959561,4985.760171,4985.760171,-489.7831613,-489.7831613,-489.7831613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-882.9010193,-882.9010193,-882.9010193,0,0,0,4495.977009,3504,71.69015384
2891,2018-12-05,4986.199876,25000,1300.097259,6632.310222,4986.199876,4986.199876,-1127.951717,-1127.951717,-1127.951717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-913.6121744,-913.6121744,-913.6121744,0,0,0,3858.248159,2427,41.02809397
2892,2018-12-06,4986.639582,25000,902.1019311,6057.445778,4986.639582,4986.639582,-1384.85835,-1384.85835,-1384.85835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-939.0042068,-939.0042068,-939.0042068,0,0,0,3601.781232,3344,92.29123111
